C:\Users\Γιάννης\Documents\RaceData\IMG\center_2021_01_07_16_47_14_894.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\left_2021_01_07_16_47_14_894.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\right_2021_01_07_16_47_14_894.jpg,-1,1,0,12.81267
C:\Users\Γιάννης\Documents\RaceData\IMG\center_2021_01_07_16_47_14_968.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\left_2021_01_07_16_47_14_968.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\right_2021_01_07_16_47_14_968.jpg,0,1,0,13.49354
C:\Users\Γιάννης\Documents\RaceData\IMG\center_2021_01_07_16_47_15_035.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\left_2021_01_07_16_47_15_035.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\right_2021_01_07_16_47_15_035.jpg,0,1,0,13.89542
C:\Users\Γιάννης\Documents\RaceData\IMG\center_2021_01_07_16_47_15_108.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\left_2021_01_07_16_47_15_108.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\right_2021_01_07_16_47_15_108.jpg,0,1,0,14.69439
C:\Users\Γιάννης\Documents\RaceData\IMG\center_2021_01_07_16_47_15_183.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\left_2021_01_07_16_47_15_183.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\right_2021_01_07_16_47_15_183.jpg,0,1,0,15.57012
C:\Users\Γιάννης\Documents\RaceData\IMG\center_2021_01_07_16_47_15_255.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\left_2021_01_07_16_47_15_255.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\right_2021_01_07_16_47_15_255.jpg,0,1,0,16.44938
C:\Users\Γιάννης\Documents\RaceData\IMG\center_2021_01_07_16_47_15_329.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\left_2021_01_07_16_47_15_329.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\right_2021_01_07_16_47_15_329.jpg,0,1,0,17.27863
C:\Users\Γιάννης\Documents\RaceData\IMG\center_2021_01_07_16_47_15_404.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\left_2021_01_07_16_47_15_404.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\right_2021_01_07_16_47_15_404.jpg,0,1,0,18.09729
C:\Users\Γιάννης\Documents\RaceData\IMG\center_2021_01_07_16_47_15_478.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\left_2021_01_07_16_47_15_478.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\right_2021_01_07_16_47_15_478.jpg,-0.05,1,0,18.54207
C:\Users\Γιάννης\Documents\RaceData\IMG\center_2021_01_07_16_47_15_550.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\left_2021_01_07_16_47_15_550.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\right_2021_01_07_16_47_15_550.jpg,-0.25,1,0,19.35075
C:\Users\Γιάννης\Documents\RaceData\IMG\center_2021_01_07_16_47_15_627.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\left_2021_01_07_16_47_15_627.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\right_2021_01_07_16_47_15_627.jpg,0,1,0,20.13509
C:\Users\Γιάννης\Documents\RaceData\IMG\center_2021_01_07_16_47_15_701.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\left_2021_01_07_16_47_15_701.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\right_2021_01_07_16_47_15_701.jpg,0,1,0,20.95105
C:\Users\Γιάννης\Documents\RaceData\IMG\center_2021_01_07_16_47_15_776.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\left_2021_01_07_16_47_15_776.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\right_2021_01_07_16_47_15_776.jpg,0,1,0,21.62051
C:\Users\Γιάννης\Documents\RaceData\IMG\center_2021_01_07_16_47_15_853.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\left_2021_01_07_16_47_15_853.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\right_2021_01_07_16_47_15_853.jpg,0,1,0,22.40258
C:\Users\Γιάννης\Documents\RaceData\IMG\center_2021_01_07_16_47_15_931.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\left_2021_01_07_16_47_15_931.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\right_2021_01_07_16_47_15_931.jpg,-0.15,1,0,23.17389
C:\Users\Γιάννης\Documents\RaceData\IMG\center_2021_01_07_16_47_16_009.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\left_2021_01_07_16_47_16_009.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\right_2021_01_07_16_47_16_009.jpg,-0.35,1,0,23.89016
C:\Users\Γιάννης\Documents\RaceData\IMG\center_2021_01_07_16_47_16_078.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\left_2021_01_07_16_47_16_078.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\right_2021_01_07_16_47_16_078.jpg,-0.5000001,1,0,24.37424
C:\Users\Γιάννης\Documents\RaceData\IMG\center_2021_01_07_16_47_16_145.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\left_2021_01_07_16_47_16_145.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\right_2021_01_07_16_47_16_145.jpg,0,1,0,25.0293
C:\Users\Γιάννης\Documents\RaceData\IMG\center_2021_01_07_16_47_16_213.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\left_2021_01_07_16_47_16_213.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\right_2021_01_07_16_47_16_213.jpg,0,1,0,25.58891
C:\Users\Γιάννης\Documents\RaceData\IMG\center_2021_01_07_16_47_16_291.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\left_2021_01_07_16_47_16_291.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\right_2021_01_07_16_47_16_291.jpg,0,1,0,26.34314
C:\Users\Γιάννης\Documents\RaceData\IMG\center_2021_01_07_16_47_16_368.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\left_2021_01_07_16_47_16_368.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\right_2021_01_07_16_47_16_368.jpg,0,1,0,27.09727
C:\Users\Γιάννης\Documents\RaceData\IMG\center_2021_01_07_16_47_16_434.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\left_2021_01_07_16_47_16_434.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\right_2021_01_07_16_47_16_434.jpg,-0.05,1,0,27.65942
C:\Users\Γιάννης\Documents\RaceData\IMG\center_2021_01_07_16_47_16_512.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\left_2021_01_07_16_47_16_512.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\right_2021_01_07_16_47_16_512.jpg,-0.25,1,0,28.37643
C:\Users\Γιάννης\Documents\RaceData\IMG\center_2021_01_07_16_47_16_592.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\left_2021_01_07_16_47_16_592.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\right_2021_01_07_16_47_16_592.jpg,0,1,0,29.03697
C:\Users\Γιάννης\Documents\RaceData\IMG\center_2021_01_07_16_47_16_672.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\left_2021_01_07_16_47_16_672.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\right_2021_01_07_16_47_16_672.jpg,0,1,0,29.76393
C:\Users\Γιάννης\Documents\RaceData\IMG\center_2021_01_07_16_47_16_749.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\left_2021_01_07_16_47_16_749.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\right_2021_01_07_16_47_16_749.jpg,0,1,0,30.19028
C:\Users\Γιάννης\Documents\RaceData\IMG\center_2021_01_07_16_47_16_824.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\left_2021_01_07_16_47_16_824.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\right_2021_01_07_16_47_16_824.jpg,-0.05,1,0,30.19005
C:\Users\Γιάννης\Documents\RaceData\IMG\center_2021_01_07_16_47_16_897.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\left_2021_01_07_16_47_16_897.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\right_2021_01_07_16_47_16_897.jpg,-0.2,1,0,30.18107
C:\Users\Γιάννης\Documents\RaceData\IMG\center_2021_01_07_16_47_16_969.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\left_2021_01_07_16_47_16_969.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\right_2021_01_07_16_47_16_969.jpg,-0.4,1,0,30.15875
C:\Users\Γιάννης\Documents\RaceData\IMG\center_2021_01_07_16_47_17_048.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\left_2021_01_07_16_47_17_048.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\right_2021_01_07_16_47_17_048.jpg,-0.6000001,1,0,30.13393
C:\Users\Γιάννης\Documents\RaceData\IMG\center_2021_01_07_16_47_17_125.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\left_2021_01_07_16_47_17_125.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\right_2021_01_07_16_47_17_125.jpg,0,1,0,30.18127
C:\Users\Γιάννης\Documents\RaceData\IMG\center_2021_01_07_16_47_17_193.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\left_2021_01_07_16_47_17_193.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\right_2021_01_07_16_47_17_193.jpg,0,1,0,30.18751
C:\Users\Γιάννης\Documents\RaceData\IMG\center_2021_01_07_16_47_17_271.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\left_2021_01_07_16_47_17_271.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\right_2021_01_07_16_47_17_271.jpg,0,1,0,30.18982
C:\Users\Γιάννης\Documents\RaceData\IMG\center_2021_01_07_16_47_17_351.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\left_2021_01_07_16_47_17_351.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\right_2021_01_07_16_47_17_351.jpg,0,1,0,30.19029
C:\Users\Γιάννης\Documents\RaceData\IMG\center_2021_01_07_16_47_17_430.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\left_2021_01_07_16_47_17_430.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\right_2021_01_07_16_47_17_430.jpg,0,1,0,30.1902
C:\Users\Γιάννης\Documents\RaceData\IMG\center_2021_01_07_16_47_17_508.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\left_2021_01_07_16_47_17_508.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\right_2021_01_07_16_47_17_508.jpg,-0.15,1,0,30.18491
C:\Users\Γιάννης\Documents\RaceData\IMG\center_2021_01_07_16_47_17_576.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\left_2021_01_07_16_47_17_576.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\right_2021_01_07_16_47_17_576.jpg,-0.3,1,0,30.17023
C:\Users\Γιάννης\Documents\RaceData\IMG\center_2021_01_07_16_47_17_654.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\left_2021_01_07_16_47_17_654.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\right_2021_01_07_16_47_17_654.jpg,-0.5000001,1,0,30.14578
C:\Users\Γιάννης\Documents\RaceData\IMG\center_2021_01_07_16_47_17_730.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\left_2021_01_07_16_47_17_730.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\right_2021_01_07_16_47_17_730.jpg,0,1,0,30.18764
C:\Users\Γιάννης\Documents\RaceData\IMG\center_2021_01_07_16_47_17_808.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\left_2021_01_07_16_47_17_808.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\right_2021_01_07_16_47_17_808.jpg,0,1,0,30.1898
C:\Users\Γιάννης\Documents\RaceData\IMG\center_2021_01_07_16_47_17_884.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\left_2021_01_07_16_47_17_884.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\right_2021_01_07_16_47_17_884.jpg,0,1,0,30.19022
C:\Users\Γιάννης\Documents\RaceData\IMG\center_2021_01_07_16_47_17_960.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\left_2021_01_07_16_47_17_960.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\right_2021_01_07_16_47_17_960.jpg,-0.15,1,0,30.18563
C:\Users\Γιάννης\Documents\RaceData\IMG\center_2021_01_07_16_47_18_033.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\left_2021_01_07_16_47_18_033.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\right_2021_01_07_16_47_18_033.jpg,-0.3,1,0,30.1708
C:\Users\Γιάννης\Documents\RaceData\IMG\center_2021_01_07_16_47_18_111.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\left_2021_01_07_16_47_18_111.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\right_2021_01_07_16_47_18_111.jpg,0,1,0,30.18886
C:\Users\Γιάννης\Documents\RaceData\IMG\center_2021_01_07_16_47_18_187.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\left_2021_01_07_16_47_18_187.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\right_2021_01_07_16_47_18_187.jpg,0,1,0,30.18962
C:\Users\Γιάννης\Documents\RaceData\IMG\center_2021_01_07_16_47_18_263.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\left_2021_01_07_16_47_18_263.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\right_2021_01_07_16_47_18_263.jpg,0,1,0,30.19022
C:\Users\Γιάννης\Documents\RaceData\IMG\center_2021_01_07_16_47_18_339.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\left_2021_01_07_16_47_18_339.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\right_2021_01_07_16_47_18_339.jpg,0,1,0,30.19052
C:\Users\Γιάννης\Documents\RaceData\IMG\center_2021_01_07_16_47_18_418.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\left_2021_01_07_16_47_18_418.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\right_2021_01_07_16_47_18_418.jpg,0,1,0,30.19033
C:\Users\Γιάννης\Documents\RaceData\IMG\center_2021_01_07_16_47_18_500.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\left_2021_01_07_16_47_18_500.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\right_2021_01_07_16_47_18_500.jpg,0,1,0,30.19029
C:\Users\Γιάννης\Documents\RaceData\IMG\center_2021_01_07_16_47_18_577.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\left_2021_01_07_16_47_18_577.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\right_2021_01_07_16_47_18_577.jpg,0,1,0,30.19028
C:\Users\Γιάννης\Documents\RaceData\IMG\center_2021_01_07_16_47_18_651.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\left_2021_01_07_16_47_18_651.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\right_2021_01_07_16_47_18_651.jpg,0,1,0,30.19029
C:\Users\Γιάννης\Documents\RaceData\IMG\center_2021_01_07_16_47_18_726.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\left_2021_01_07_16_47_18_726.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\right_2021_01_07_16_47_18_726.jpg,0,1,0,30.19032
C:\Users\Γιάννης\Documents\RaceData\IMG\center_2021_01_07_16_47_18_804.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\left_2021_01_07_16_47_18_804.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\right_2021_01_07_16_47_18_804.jpg,-0.15,1,0,30.18417
C:\Users\Γιάννης\Documents\RaceData\IMG\center_2021_01_07_16_47_18_875.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\left_2021_01_07_16_47_18_875.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\right_2021_01_07_16_47_18_875.jpg,-0.3,1,0,30.16922
C:\Users\Γιάννης\Documents\RaceData\IMG\center_2021_01_07_16_47_18_951.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\left_2021_01_07_16_47_18_951.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\right_2021_01_07_16_47_18_951.jpg,0,1,0,30.18951
C:\Users\Γιάννης\Documents\RaceData\IMG\center_2021_01_07_16_47_19_018.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\left_2021_01_07_16_47_19_018.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\right_2021_01_07_16_47_19_018.jpg,0,1,0,30.18909
C:\Users\Γιάννης\Documents\RaceData\IMG\center_2021_01_07_16_47_19_094.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\left_2021_01_07_16_47_19_094.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\right_2021_01_07_16_47_19_094.jpg,0,1,0,30.19011
C:\Users\Γιάννης\Documents\RaceData\IMG\center_2021_01_07_16_47_19_171.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\left_2021_01_07_16_47_19_171.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\right_2021_01_07_16_47_19_171.jpg,0,1,0,30.19042
C:\Users\Γιάννης\Documents\RaceData\IMG\center_2021_01_07_16_47_19_251.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\left_2021_01_07_16_47_19_251.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\right_2021_01_07_16_47_19_251.jpg,-0.2,1,0,30.18109
C:\Users\Γιάννης\Documents\RaceData\IMG\center_2021_01_07_16_47_19_325.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\left_2021_01_07_16_47_19_325.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\right_2021_01_07_16_47_19_325.jpg,0,1,0,30.18345
C:\Users\Γιάννης\Documents\RaceData\IMG\center_2021_01_07_16_47_19_398.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\left_2021_01_07_16_47_19_398.jpg,C:\Users\Γιάννης\Documents\RaceData\IMG\right_2021_01_07_16_47_19_398.jpg,0,1,0,30.18956
